5,0.9393757576679592,0.6641429092073123,0.6169561773931642,4.847378844850277e-06,1.6192395588798235e-50,8.391453699270087e-11,2.8092028299374754e-160,1.0206688617879303e-12,6.066209207426007e-165,3.99001491632248e-58,1.2845079686564651e-205,0.057093162765847735,0.031090002317580585,nan,5.489573604429976e-07,3.95192506525324e-45,2.0564178682704176e-181,1.461806466007933e-44,1.4536167003329971e-13,2.2244951305530409e-38,2.4068721320293264e-117,3.638170518530395e-190,6.287064114227405e-83,6.6655868974008485e-52,4.742623091176379e-22,4.772771220638935e-56,2.3080948868925633e-74,5.732297890941235e-50,2.396171060321161e-91,7.327424838096049e-18,4.7500205227011645e-06,0.003466227119778037,6.715550993393723e-25,3.7007743672679263e-06,4.5767178653701765e-52,3.9063845303834265e-44,7.234581896747008e-10,7.353745684045643e-27,3.2893361738493346e-08,0.016435544558314048,1.1850554020615468e-06,0.5375248067462379,5.225763801062053e-06,3.3564459227564136e-06,3.0374097540246854e-31,2.507978704066965e-08,7.029272627441145e-13,2.4888178421546007e-05,2.400081354644943e-25,0.8675505384649562,8.284681650177955e-24,1.0165486709138498e-33,0.00012978140367649106,3.3360275388046804e-14,8.14218208827343e-06,1.1593765489439542e-96,1.689432928183951e-08,1.5190753586416558e-42,4.2437230005439876e-06,8.65829077874592e-63,1.4280616585701436e-17,3.751132531061477e-17,8.95948236497317e-17,2.7472421938641443e-05,2.964350407874065e-63,0.0014272827344775395,0.16224629706492266,3.3484748192564533e-49,9.055501419803936e-12,0.0008348965605668113,2.7852969168945116e-38,2.2775420320546027e-39,0.006352997991951329,0.0018793515597219322,1.126044559539861e-41,2.8697249265222655e-43,0.40354532177527114,1.3835397036214142e-35,7.397378895604401e-10,2.22948100581205e-16,1.1958360574248284e-06,7.655936371501787e-21,1.4233629185421793e-05,1.2725261455478634e-236,5.010845135725493e-18,9.599587977634304e-09,5.371337070691418e-16,0.04355854639112663,3.4197170617887656e-07,9.968640368361645e-12,2.1618425876156565e-19,1.0167366575927497e-13,3.802875499925613e-56,1.6270706280146763e-25,5.482590029479859e-32,2.657276250545165e-09,2.3565945146352343e-210,0.013093678342075237,3.2865946321172145e-05,1.0690770621442652e-06,0.018800977990322744,4.1851860907928994e-12,2.6883988687645867e-14,1.0842321197499802e-29,2.1798891788292708e-54,7.168505980006251e-14,4.8316321646607837e-17,1.4883240612148112e-45,0.002661926083284809,0.0029519181545703925,4.169736627467762e-45,9.248565390983931e-07,6.294940406179077e-09,5.135964010848855e-65,9.651629107102599e-23,9.707587544202429e-112,3.2273573471185892e-18,7.47833151193553e-71,5.02801682035535e-30,1.7897040492201588e-44,3.050512428228102e-70,7.2138919025345165e-28,7.722077945911639e-80,8.82368188671251e-34,1.168006827921308e-118,6.46611908877077e-33,8.967088056254793e-49,0.02070384610766096,1.5616796254951823e-91,3.96092045475034e-105,1.4839886086774861e-05,3.9767410300659658e-16,1.387693825013372e-36,6.519565496546121e-40,5.415175259922946e-44,2.211104757504482e-35,1.3759715377940195e-177,5.574653649595232e-10,1.1526696347523159e-66,7.061826823545125e-22,9.541367392392063e-37,2.61473664621184e-26,2.7542441438919995e-78,3.4776004573028546e-286,4.232313970438405e-69,6.503290706237027e-46,6.697869546368216e-29,6.464888986781683e-60,1.7389110781555225e-51,0.0,2.8077316913997127e-23,1.4631646284015136e-45,8.37751492686725e-48,1.724403033293343e-44,4.294834616486865e-30,5.766875937460359e-54,7.1488942192446e-24,2.0939305110887393e-15,7.651407848347471e-28,6.626963752816333e-77,1.8001788652743167e-30,5.164066591931693e-17,1.1100300109985517e-06,1.6451588054350168e-110,4.567630649288229e-168,5.008911960455863e-29,1.1437140028253107e-06,9.738726470888514e-83,2.579930057509003e-46,1.3352044068984718e-23,2.775577085162589e-48,2.132181615920399e-64,3.5546166976741476e-125
10,0.9393757576679592,0.6641429092073123,0.6169561773931642,4.847378844850277e-06,1.6192395588798235e-50,8.391453699270087e-11,2.8092028299374754e-160,1.0206688617879303e-12,6.066209207426007e-165,3.99001491632248e-58,1.2845079686564651e-205,0.057093162765847735,0.031090002317580585,nan,5.489573604429976e-07,3.95192506525324e-45,2.0564178682704176e-181,1.461806466007933e-44,1.4536167003329971e-13,2.2244951305530409e-38,2.4068721320293264e-117,3.638170518530395e-190,6.287064114227405e-83,6.6655868974008485e-52,4.742623091176379e-22,4.772771220638935e-56,2.3080948868925633e-74,5.732297890941235e-50,2.396171060321161e-91,7.327424838096049e-18,4.7500205227011645e-06,0.003466227119778037,6.715550993393723e-25,3.7007743672679263e-06,4.5767178653701765e-52,3.9063845303834265e-44,7.234581896747008e-10,7.353745684045643e-27,3.2893361738493346e-08,0.016435544558314048,1.1850554020615468e-06,0.5375248067462379,5.225763801062053e-06,3.3564459227564136e-06,3.0374097540246854e-31,2.507978704066965e-08,7.029272627441145e-13,2.4888178421546007e-05,2.400081354644943e-25,0.8675505384649562,8.284681650177955e-24,1.0165486709138498e-33,0.00012978140367649106,3.3360275388046804e-14,8.14218208827343e-06,1.1593765489439542e-96,1.689432928183951e-08,1.5190753586416558e-42,4.2437230005439876e-06,8.65829077874592e-63,1.4280616585701436e-17,3.751132531061477e-17,8.95948236497317e-17,2.7472421938641443e-05,2.964350407874065e-63,0.0014272827344775395,0.16224629706492266,3.3484748192564533e-49,9.055501419803936e-12,0.0008348965605668113,2.7852969168945116e-38,2.2775420320546027e-39,0.006352997991951329,0.0018793515597219322,1.126044559539861e-41,2.8697249265222655e-43,0.40354532177527114,1.3835397036214142e-35,7.397378895604401e-10,2.22948100581205e-16,1.1958360574248284e-06,7.655936371501787e-21,1.4233629185421793e-05,1.2725261455478634e-236,5.010845135725493e-18,9.599587977634304e-09,5.371337070691418e-16,0.04355854639112663,3.4197170617887656e-07,9.968640368361645e-12,2.1618425876156565e-19,1.0167366575927497e-13,3.802875499925613e-56,1.6270706280146763e-25,5.482590029479859e-32,2.657276250545165e-09,2.3565945146352343e-210,0.013093678342075237,3.2865946321172145e-05,1.0690770621442652e-06,0.018800977990322744,4.1851860907928994e-12,2.6883988687645867e-14,1.0842321197499802e-29,2.1798891788292708e-54,7.168505980006251e-14,4.8316321646607837e-17,1.4883240612148112e-45,0.002661926083284809,0.0029519181545703925,4.169736627467762e-45,9.248565390983931e-07,6.294940406179077e-09,5.135964010848855e-65,9.651629107102599e-23,9.707587544202429e-112,3.2273573471185892e-18,7.47833151193553e-71,5.02801682035535e-30,1.7897040492201588e-44,3.050512428228102e-70,7.2138919025345165e-28,7.722077945911639e-80,8.82368188671251e-34,1.168006827921308e-118,6.46611908877077e-33,8.967088056254793e-49,0.02070384610766096,1.5616796254951823e-91,3.96092045475034e-105,1.4839886086774861e-05,3.9767410300659658e-16,1.387693825013372e-36,6.519565496546121e-40,5.415175259922946e-44,2.211104757504482e-35,1.3759715377940195e-177,5.574653649595232e-10,1.1526696347523159e-66,7.061826823545125e-22,9.541367392392063e-37,2.61473664621184e-26,2.7542441438919995e-78,3.4776004573028546e-286,4.232313970438405e-69,6.503290706237027e-46,6.697869546368216e-29,6.464888986781683e-60,1.7389110781555225e-51,0.0,2.8077316913997127e-23,1.4631646284015136e-45,8.37751492686725e-48,1.724403033293343e-44,4.294834616486865e-30,5.766875937460359e-54,7.1488942192446e-24,2.0939305110887393e-15,7.651407848347471e-28,6.626963752816333e-77,1.8001788652743167e-30,5.164066591931693e-17,1.1100300109985517e-06,1.6451588054350168e-110,4.567630649288229e-168,5.008911960455863e-29,1.1437140028253107e-06,9.738726470888514e-83,2.579930057509003e-46,1.3352044068984718e-23,2.775577085162589e-48,2.132181615920399e-64,3.5546166976741476e-125
20,0.9393757576679592,0.6641429092073123,0.6169561773931642,4.847378844850277e-06,1.6192395588798235e-50,8.391453699270087e-11,2.8092028299374754e-160,1.0206688617879303e-12,6.066209207426007e-165,3.99001491632248e-58,1.2845079686564651e-205,0.057093162765847735,0.031090002317580585,nan,5.489573604429976e-07,3.95192506525324e-45,2.0564178682704176e-181,1.461806466007933e-44,1.4536167003329971e-13,2.2244951305530409e-38,2.4068721320293264e-117,3.638170518530395e-190,6.287064114227405e-83,6.6655868974008485e-52,4.742623091176379e-22,4.772771220638935e-56,2.3080948868925633e-74,5.732297890941235e-50,2.396171060321161e-91,7.327424838096049e-18,4.7500205227011645e-06,0.003466227119778037,6.715550993393723e-25,3.7007743672679263e-06,4.5767178653701765e-52,3.9063845303834265e-44,7.234581896747008e-10,7.353745684045643e-27,3.2893361738493346e-08,0.016435544558314048,1.1850554020615468e-06,0.5375248067462379,5.225763801062053e-06,3.3564459227564136e-06,3.0374097540246854e-31,2.507978704066965e-08,7.029272627441145e-13,2.4888178421546007e-05,2.400081354644943e-25,0.8675505384649562,8.284681650177955e-24,1.0165486709138498e-33,0.00012978140367649106,3.3360275388046804e-14,8.14218208827343e-06,1.1593765489439542e-96,1.689432928183951e-08,1.5190753586416558e-42,4.2437230005439876e-06,8.65829077874592e-63,1.4280616585701436e-17,3.751132531061477e-17,8.95948236497317e-17,2.7472421938641443e-05,2.964350407874065e-63,0.0014272827344775395,0.16224629706492266,3.3484748192564533e-49,9.055501419803936e-12,0.0008348965605668113,2.7852969168945116e-38,2.2775420320546027e-39,0.006352997991951329,0.0018793515597219322,1.126044559539861e-41,2.8697249265222655e-43,0.40354532177527114,1.3835397036214142e-35,7.397378895604401e-10,2.22948100581205e-16,1.1958360574248284e-06,7.655936371501787e-21,1.4233629185421793e-05,1.2725261455478634e-236,5.010845135725493e-18,9.599587977634304e-09,5.371337070691418e-16,0.04355854639112663,3.4197170617887656e-07,9.968640368361645e-12,2.1618425876156565e-19,1.0167366575927497e-13,3.802875499925613e-56,1.6270706280146763e-25,5.482590029479859e-32,2.657276250545165e-09,2.3565945146352343e-210,0.013093678342075237,3.2865946321172145e-05,1.0690770621442652e-06,0.018800977990322744,4.1851860907928994e-12,2.6883988687645867e-14,1.0842321197499802e-29,2.1798891788292708e-54,7.168505980006251e-14,4.8316321646607837e-17,1.4883240612148112e-45,0.002661926083284809,0.0029519181545703925,4.169736627467762e-45,9.248565390983931e-07,6.294940406179077e-09,5.135964010848855e-65,9.651629107102599e-23,9.707587544202429e-112,3.2273573471185892e-18,7.47833151193553e-71,5.02801682035535e-30,1.7897040492201588e-44,3.050512428228102e-70,7.2138919025345165e-28,7.722077945911639e-80,8.82368188671251e-34,1.168006827921308e-118,6.46611908877077e-33,8.967088056254793e-49,0.02070384610766096,1.5616796254951823e-91,3.96092045475034e-105,1.4839886086774861e-05,3.9767410300659658e-16,1.387693825013372e-36,6.519565496546121e-40,5.415175259922946e-44,2.211104757504482e-35,1.3759715377940195e-177,5.574653649595232e-10,1.1526696347523159e-66,7.061826823545125e-22,9.541367392392063e-37,2.61473664621184e-26,2.7542441438919995e-78,3.4776004573028546e-286,4.232313970438405e-69,6.503290706237027e-46,6.697869546368216e-29,6.464888986781683e-60,1.7389110781555225e-51,0.0,2.8077316913997127e-23,1.4631646284015136e-45,8.37751492686725e-48,1.724403033293343e-44,4.294834616486865e-30,5.766875937460359e-54,7.1488942192446e-24,2.0939305110887393e-15,7.651407848347471e-28,6.626963752816333e-77,1.8001788652743167e-30,5.164066591931693e-17,1.1100300109985517e-06,1.6451588054350168e-110,4.567630649288229e-168,5.008911960455863e-29,1.1437140028253107e-06,9.738726470888514e-83,2.579930057509003e-46,1.3352044068984718e-23,2.775577085162589e-48,2.132181615920399e-64,3.5546166976741476e-125
30,0.9393757576679592,0.6641429092073123,0.6169561773931642,4.847378844850277e-06,1.6192395588798235e-50,8.391453699270087e-11,2.8092028299374754e-160,1.0206688617879303e-12,6.066209207426007e-165,3.99001491632248e-58,1.2845079686564651e-205,0.057093162765847735,0.031090002317580585,nan,5.489573604429976e-07,3.95192506525324e-45,2.0564178682704176e-181,1.461806466007933e-44,1.4536167003329971e-13,2.2244951305530409e-38,2.4068721320293264e-117,3.638170518530395e-190,6.287064114227405e-83,6.6655868974008485e-52,4.742623091176379e-22,4.772771220638935e-56,2.3080948868925633e-74,5.732297890941235e-50,2.396171060321161e-91,7.327424838096049e-18,4.7500205227011645e-06,0.003466227119778037,6.715550993393723e-25,3.7007743672679263e-06,4.5767178653701765e-52,3.9063845303834265e-44,7.234581896747008e-10,7.353745684045643e-27,3.2893361738493346e-08,0.016435544558314048,1.1850554020615468e-06,0.5375248067462379,5.225763801062053e-06,3.3564459227564136e-06,3.0374097540246854e-31,2.507978704066965e-08,7.029272627441145e-13,2.4888178421546007e-05,2.400081354644943e-25,0.8675505384649562,8.284681650177955e-24,1.0165486709138498e-33,0.00012978140367649106,3.3360275388046804e-14,8.14218208827343e-06,1.1593765489439542e-96,1.689432928183951e-08,1.5190753586416558e-42,4.2437230005439876e-06,8.65829077874592e-63,1.4280616585701436e-17,3.751132531061477e-17,8.95948236497317e-17,2.7472421938641443e-05,2.964350407874065e-63,0.0014272827344775395,0.16224629706492266,3.3484748192564533e-49,9.055501419803936e-12,0.0008348965605668113,2.7852969168945116e-38,2.2775420320546027e-39,0.006352997991951329,0.0018793515597219322,1.126044559539861e-41,2.8697249265222655e-43,0.40354532177527114,1.3835397036214142e-35,7.397378895604401e-10,2.22948100581205e-16,1.1958360574248284e-06,7.655936371501787e-21,1.4233629185421793e-05,1.2725261455478634e-236,5.010845135725493e-18,9.599587977634304e-09,5.371337070691418e-16,0.04355854639112663,3.4197170617887656e-07,9.968640368361645e-12,2.1618425876156565e-19,1.0167366575927497e-13,3.802875499925613e-56,1.6270706280146763e-25,5.482590029479859e-32,2.657276250545165e-09,2.3565945146352343e-210,0.013093678342075237,3.2865946321172145e-05,1.0690770621442652e-06,0.018800977990322744,4.1851860907928994e-12,2.6883988687645867e-14,1.0842321197499802e-29,2.1798891788292708e-54,7.168505980006251e-14,4.8316321646607837e-17,1.4883240612148112e-45,0.002661926083284809,0.0029519181545703925,4.169736627467762e-45,9.248565390983931e-07,6.294940406179077e-09,5.135964010848855e-65,9.651629107102599e-23,9.707587544202429e-112,3.2273573471185892e-18,7.47833151193553e-71,5.02801682035535e-30,1.7897040492201588e-44,3.050512428228102e-70,7.2138919025345165e-28,7.722077945911639e-80,8.82368188671251e-34,1.168006827921308e-118,6.46611908877077e-33,8.967088056254793e-49,0.02070384610766096,1.5616796254951823e-91,3.96092045475034e-105,1.4839886086774861e-05,3.9767410300659658e-16,1.387693825013372e-36,6.519565496546121e-40,5.415175259922946e-44,2.211104757504482e-35,1.3759715377940195e-177,5.574653649595232e-10,1.1526696347523159e-66,7.061826823545125e-22,9.541367392392063e-37,2.61473664621184e-26,2.7542441438919995e-78,3.4776004573028546e-286,4.232313970438405e-69,6.503290706237027e-46,6.697869546368216e-29,6.464888986781683e-60,1.7389110781555225e-51,0.0,2.8077316913997127e-23,1.4631646284015136e-45,8.37751492686725e-48,1.724403033293343e-44,4.294834616486865e-30,5.766875937460359e-54,7.1488942192446e-24,2.0939305110887393e-15,7.651407848347471e-28,6.626963752816333e-77,1.8001788652743167e-30,5.164066591931693e-17,1.1100300109985517e-06,1.6451588054350168e-110,4.567630649288229e-168,5.008911960455863e-29,1.1437140028253107e-06,9.738726470888514e-83,2.579930057509003e-46,1.3352044068984718e-23,2.775577085162589e-48,2.132181615920399e-64,3.5546166976741476e-125
40,0.9393757576679592,0.6641429092073123,0.6169561773931642,4.847378844850277e-06,1.6192395588798235e-50,8.391453699270087e-11,2.8092028299374754e-160,1.0206688617879303e-12,6.066209207426007e-165,3.99001491632248e-58,1.2845079686564651e-205,0.057093162765847735,0.031090002317580585,nan,5.489573604429976e-07,3.95192506525324e-45,2.0564178682704176e-181,1.461806466007933e-44,1.4536167003329971e-13,2.2244951305530409e-38,2.4068721320293264e-117,3.638170518530395e-190,6.287064114227405e-83,6.6655868974008485e-52,4.742623091176379e-22,4.772771220638935e-56,2.3080948868925633e-74,5.732297890941235e-50,2.396171060321161e-91,7.327424838096049e-18,4.7500205227011645e-06,0.003466227119778037,6.715550993393723e-25,3.7007743672679263e-06,4.5767178653701765e-52,3.9063845303834265e-44,7.234581896747008e-10,7.353745684045643e-27,3.2893361738493346e-08,0.016435544558314048,1.1850554020615468e-06,0.5375248067462379,5.225763801062053e-06,3.3564459227564136e-06,3.0374097540246854e-31,2.507978704066965e-08,7.029272627441145e-13,2.4888178421546007e-05,2.400081354644943e-25,0.8675505384649562,8.284681650177955e-24,1.0165486709138498e-33,0.00012978140367649106,3.3360275388046804e-14,8.14218208827343e-06,1.1593765489439542e-96,1.689432928183951e-08,1.5190753586416558e-42,4.2437230005439876e-06,8.65829077874592e-63,1.4280616585701436e-17,3.751132531061477e-17,8.95948236497317e-17,2.7472421938641443e-05,2.964350407874065e-63,0.0014272827344775395,0.16224629706492266,3.3484748192564533e-49,9.055501419803936e-12,0.0008348965605668113,2.7852969168945116e-38,2.2775420320546027e-39,0.006352997991951329,0.0018793515597219322,1.126044559539861e-41,2.8697249265222655e-43,0.40354532177527114,1.3835397036214142e-35,7.397378895604401e-10,2.22948100581205e-16,1.1958360574248284e-06,7.655936371501787e-21,1.4233629185421793e-05,1.2725261455478634e-236,5.010845135725493e-18,9.599587977634304e-09,5.371337070691418e-16,0.04355854639112663,3.4197170617887656e-07,9.968640368361645e-12,2.1618425876156565e-19,1.0167366575927497e-13,3.802875499925613e-56,1.6270706280146763e-25,5.482590029479859e-32,2.657276250545165e-09,2.3565945146352343e-210,0.013093678342075237,3.2865946321172145e-05,1.0690770621442652e-06,0.018800977990322744,4.1851860907928994e-12,2.6883988687645867e-14,1.0842321197499802e-29,2.1798891788292708e-54,7.168505980006251e-14,4.8316321646607837e-17,1.4883240612148112e-45,0.002661926083284809,0.0029519181545703925,4.169736627467762e-45,9.248565390983931e-07,6.294940406179077e-09,5.135964010848855e-65,9.651629107102599e-23,9.707587544202429e-112,3.2273573471185892e-18,7.47833151193553e-71,5.02801682035535e-30,1.7897040492201588e-44,3.050512428228102e-70,7.2138919025345165e-28,7.722077945911639e-80,8.82368188671251e-34,1.168006827921308e-118,6.46611908877077e-33,8.967088056254793e-49,0.02070384610766096,1.5616796254951823e-91,3.96092045475034e-105,1.4839886086774861e-05,3.9767410300659658e-16,1.387693825013372e-36,6.519565496546121e-40,5.415175259922946e-44,2.211104757504482e-35,1.3759715377940195e-177,5.574653649595232e-10,1.1526696347523159e-66,7.061826823545125e-22,9.541367392392063e-37,2.61473664621184e-26,2.7542441438919995e-78,3.4776004573028546e-286,4.232313970438405e-69,6.503290706237027e-46,6.697869546368216e-29,6.464888986781683e-60,1.7389110781555225e-51,0.0,2.8077316913997127e-23,1.4631646284015136e-45,8.37751492686725e-48,1.724403033293343e-44,4.294834616486865e-30,5.766875937460359e-54,7.1488942192446e-24,2.0939305110887393e-15,7.651407848347471e-28,6.626963752816333e-77,1.8001788652743167e-30,5.164066591931693e-17,1.1100300109985517e-06,1.6451588054350168e-110,4.567630649288229e-168,5.008911960455863e-29,1.1437140028253107e-06,9.738726470888514e-83,2.579930057509003e-46,1.3352044068984718e-23,2.775577085162589e-48,2.132181615920399e-64,3.5546166976741476e-125
50,0.9393757576679592,0.6641429092073123,0.6169561773931642,4.847378844850277e-06,1.6192395588798235e-50,8.391453699270087e-11,2.8092028299374754e-160,1.0206688617879303e-12,6.066209207426007e-165,3.99001491632248e-58,1.2845079686564651e-205,0.057093162765847735,0.031090002317580585,nan,5.489573604429976e-07,3.95192506525324e-45,2.0564178682704176e-181,1.461806466007933e-44,1.4536167003329971e-13,2.2244951305530409e-38,2.4068721320293264e-117,3.638170518530395e-190,6.287064114227405e-83,6.6655868974008485e-52,4.742623091176379e-22,4.772771220638935e-56,2.3080948868925633e-74,5.732297890941235e-50,2.396171060321161e-91,7.327424838096049e-18,4.7500205227011645e-06,0.003466227119778037,6.715550993393723e-25,3.7007743672679263e-06,4.5767178653701765e-52,3.9063845303834265e-44,7.234581896747008e-10,7.353745684045643e-27,3.2893361738493346e-08,0.016435544558314048,1.1850554020615468e-06,0.5375248067462379,5.225763801062053e-06,3.3564459227564136e-06,3.0374097540246854e-31,2.507978704066965e-08,7.029272627441145e-13,2.4888178421546007e-05,2.400081354644943e-25,0.8675505384649562,8.284681650177955e-24,1.0165486709138498e-33,0.00012978140367649106,3.3360275388046804e-14,8.14218208827343e-06,1.1593765489439542e-96,1.689432928183951e-08,1.5190753586416558e-42,4.2437230005439876e-06,8.65829077874592e-63,1.4280616585701436e-17,3.751132531061477e-17,8.95948236497317e-17,2.7472421938641443e-05,2.964350407874065e-63,0.0014272827344775395,0.16224629706492266,3.3484748192564533e-49,9.055501419803936e-12,0.0008348965605668113,2.7852969168945116e-38,2.2775420320546027e-39,0.006352997991951329,0.0018793515597219322,1.126044559539861e-41,2.8697249265222655e-43,0.40354532177527114,1.3835397036214142e-35,7.397378895604401e-10,2.22948100581205e-16,1.1958360574248284e-06,7.655936371501787e-21,1.4233629185421793e-05,1.2725261455478634e-236,5.010845135725493e-18,9.599587977634304e-09,5.371337070691418e-16,0.04355854639112663,3.4197170617887656e-07,9.968640368361645e-12,2.1618425876156565e-19,1.0167366575927497e-13,3.802875499925613e-56,1.6270706280146763e-25,5.482590029479859e-32,2.657276250545165e-09,2.3565945146352343e-210,0.013093678342075237,3.2865946321172145e-05,1.0690770621442652e-06,0.018800977990322744,4.1851860907928994e-12,2.6883988687645867e-14,1.0842321197499802e-29,2.1798891788292708e-54,7.168505980006251e-14,4.8316321646607837e-17,1.4883240612148112e-45,0.002661926083284809,0.0029519181545703925,4.169736627467762e-45,9.248565390983931e-07,6.294940406179077e-09,5.135964010848855e-65,9.651629107102599e-23,9.707587544202429e-112,3.2273573471185892e-18,7.47833151193553e-71,5.02801682035535e-30,1.7897040492201588e-44,3.050512428228102e-70,7.2138919025345165e-28,7.722077945911639e-80,8.82368188671251e-34,1.168006827921308e-118,6.46611908877077e-33,8.967088056254793e-49,0.02070384610766096,1.5616796254951823e-91,3.96092045475034e-105,1.4839886086774861e-05,3.9767410300659658e-16,1.387693825013372e-36,6.519565496546121e-40,5.415175259922946e-44,2.211104757504482e-35,1.3759715377940195e-177,5.574653649595232e-10,1.1526696347523159e-66,7.061826823545125e-22,9.541367392392063e-37,2.61473664621184e-26,2.7542441438919995e-78,3.4776004573028546e-286,4.232313970438405e-69,6.503290706237027e-46,6.697869546368216e-29,6.464888986781683e-60,1.7389110781555225e-51,0.0,2.8077316913997127e-23,1.4631646284015136e-45,8.37751492686725e-48,1.724403033293343e-44,4.294834616486865e-30,5.766875937460359e-54,7.1488942192446e-24,2.0939305110887393e-15,7.651407848347471e-28,6.626963752816333e-77,1.8001788652743167e-30,5.164066591931693e-17,1.1100300109985517e-06,1.6451588054350168e-110,4.567630649288229e-168,5.008911960455863e-29,1.1437140028253107e-06,9.738726470888514e-83,2.579930057509003e-46,1.3352044068984718e-23,2.775577085162589e-48,2.132181615920399e-64,3.5546166976741476e-125
0.367,0.378625
"For the 1K and 32K training data, the common feature was receptiviti_intellectual (150). People of higher intelligence (or wanting to appear more intelligent) are likely to use more intellectual words. Education and intelligence have been shown to correlate with political alignment, which probably makes these features good indicators for the classifier. Article that summarizes various studies on intelligence vs. politics: https://www.psychologytoday.com/ca/blog/unique-everybody-else/201305/intelligence-and-politics-have-complex-relationship"
"P-Values are generally higher for less training data. The p-value of a feature is inversely proportional to the predictive power of that feature. A classifier with more training data has more information to decide the predictive power of various features. Therefore, it makes sense that more training data would produce lower p-values (features are more predictive with more training data)."
"The top 5 features for 32K training data are 11, 84, 97, 144 and 150 (1-indexed, align with those given in handout). These correspond to #adverbs (11), liwc_motion (84), liwc_relativ (97), receptiviti_health_oriented (144), receptiviti_intellectual (150). Number of Adverbs (11), liwc_relativ (97), and receptiviti_intellectual (150) probably correlate with education/intelligence. Usage of adverbs probably indicates writing ability. Usage of relative words probably indicates more abstract thinking. The aforementioned indicators are likely to correlate with education/intelligence.As discussed in 3.3.3.a, education and intelligence correlate with political alignment. liwc_motion (84) could indicate discussion about (political) movement, change and transformation. This could indicate a person's feelings towards the status-quo of society, and therefore their political alignment. receptiviti_health_oriented (144) could indicate discussion on healthcare and human-welfare isssues, which are important issues in left-leaning politics. "
