1,0.250625,0.737211634905,0.0,0.0,0.26354679803,0.255919220056,nan,nan,0.237145390071,1470,0,0,524,1476,0,0,546,1303,0,0,651,1495,0,0,535
2,0.26575,0.0220661985958,0.913452027695,0.00614124872057,0.109852216749,0.160583941606,0.258141160028,0.857142857143,0.400359066427,44,1836,0,114,55,1847,0,120,109,1733,12,100,66,1739,2,223
3,0.4295,0.551153460381,0.218595450049,0.544012282497,0.409852216749,0.546766169154,0.34748427673,0.402956785444,0.4,1099,207,371,317,378,442,627,575,276,259,1063,356,257,364,577,832
4,0.426875,0.41073219659,0.159248269041,0.596212896622,0.546305418719,0.663695299838,0.393162393162,0.39067739772,0.374030354132,819,147,493,535,194,322,701,805,137,136,1165,516,84,214,623,1109
5,0.459125,0.591775325978,0.29821958457,0.494882292733,0.454679802956,0.573650947982,0.377819548872,0.464680442095,0.407325684025,1180,213,244,357,360,603,460,599,274,326,967,387,243,454,410,923
